x,y,z,intensity,ring,time
2.0971918,6.2860775,-0.57976,32.0,5,-0.096944556
16.234991,48.634136,9.966336,31.0,13,-0.09694225
2.6872811,8.04543,-0.44454166,42.0,6,-0.09693995
16.369131,49.007416,11.928705,7.0,14,-0.09693764
4.4394855,13.283648,-0.24447331,23.0,7,-0.09693534
0.97892684,2.9155536,-0.8240799,38.0,0,-0.0969123
8.726469,25.97516,0.47830066,3.0,8,-0.09690999
1.1021388,3.2787297,-0.79857624,34.0,1,-0.09690769
1.2711492,3.779325,-0.7750662,33.0,2,-0.096903086
1.4435966,4.2870855,-0.71646994,34.0,3,-0.096898474
1.7734293,5.263561,-0.6819809,43.0,4,-0.09689387
2.103381,6.2356668,-0.5757508,32.0,5,-0.09688926
16.502922,48.896255,10.031211,31.0,13,-0.096886955
2.7407832,8.11595,-0.44893786,47.0,6,-0.09688465
16.455477,48.727615,11.8738165,21.0,14,-0.09688235
4.36637,12.922164,-0.23808572,15.0,7,-0.09688004
16.98621,50.241352,14.210719,27.0,15,-0.09687774
0.9774116,2.8793635,-0.8147624,40.0,0,-0.096857004
8.84921,26.054007,0.4802902,15.0,8,-0.0968547
1.0948219,3.2215483,-0.7855291,29.0,1,-0.09685239
1.2786434,3.7581367,-0.7716316,36.0,2,-0.09684779
1.4730825,4.3271546,-0.7239788,33.0,3,-0.09684318
1.746326,5.1239314,-0.6646755,42.0,4,-0.09683857
2.1540859,6.313141,-0.5835948,35.0,5,-0.09683397
2.7381048,8.015613,-0.4439136,52.0,6,-0.096829355
16.620419,48.65513,11.870217,7.0,14,-0.09682705
4.385577,12.831155,-0.23668954,27.0,7,-0.09682475
17.086477,49.9624,14.1486025,27.0,15,-0.09682244
0.9917252,2.8867235,-0.8178682,34.0,0,-0.096801706
8.926448,25.968445,0.4793129,15.0,8,-0.0967994
1.1028186,3.2064576,-0.7828297,27.0,1,-0.0967971
1.2956042,3.7627072,-0.7735397,33.0,2,-0.09679249
1.4773494,4.288109,-0.71834713,34.0,3,-0.096787885
1.7702713,5.1325097,-0.6666254,38.0,4,-0.09678327
19.685207,57.040596,9.557208,21.0,12,-0.09678097
2.1349423,6.1827908,-0.5722646,34.0,5,-0.09677867
2.7713823,8.016849,-0.44454166,63.0,6,-0.09677406
4.4234285,12.788537,-0.23620087,27.0,7,-0.09676945
17.259365,49.870228,14.140321,27.0,15,-0.09676715
1.0061046,2.8940182,-0.82097405,40.0,0,-0.096746415
8.967033,25.778793,0.4764158,27.0,8,-0.096744105
1.1248131,3.2318408,-0.7900281,27.0,1,-0.0967418
1.3100209,3.7618697,-0.7743029,41.0,2,-0.0967372
1.5028118,4.3106446,-0.72304016,35.0,3,-0.09673259
28.406158,81.43411,10.589716,63.0,11,-0.096730284
1.7929947,5.1372323,-0.6680878,42.0,4,-0.09672798
19.723495,56.479458,9.475237,20.0,12,-0.09672567
2.1985497,6.2956843,-0.5834205,40.0,5,-0.09672337
2.8039618,8.020324,-0.44527435,37.0,6,-0.096718766
16.961187,48.48784,11.859419,7.0,14,-0.096716456
4.4491353,12.711839,-0.23508391,31.0,7,-0.096714154
1.0162011,2.8904881,-0.82097405,41.0,0,-0.09669112
8.956108,25.460604,0.47111025,25.0,8,-0.096688814
1.1205595,3.1837783,-0.7792305,29.0,1,-0.096686505
1.3244497,3.7609775,-0.7750662,42.0,2,-0.0966819
1.5171918,4.3035097,-0.72272736,48.0,3,-0.09667729
1.791758,5.0766563,-0.6610194,40.0,4,-0.096672684
2.1939738,6.212825,-0.5764481,40.0,5,-0.09666807
18.512392,52.393593,10.801316,35.0,13,-0.09666577
2.794663,7.905036,-0.43941274,65.0,6,-0.09666347
19.381447,54.792374,13.41788,9.0,14,-0.096661165
4.4881406,12.681151,-0.23480467,31.0,7,-0.09665886
1.0282253,2.8923843,-0.822527,37.0,0,-0.09663582
8.902183,25.027882,0.46367553,20.0,8,-0.096633516
1.133627,3.185355,-0.78058016,28.0,1,-0.096631214
1.3316418,3.739686,-0.7716316,41.0,2,-0.0966266
1.546135,4.3372617,-0.7292976,31.0,3,-0.096622
21.33953,59.829243,7.799395,25.0,11,-0.09661969
1.7939104,5.029553,-0.6556571,43.0,4,-0.096617386
2.1861694,6.122568,-0.5687784,34.0,5,-0.09661278
19.56838,54.772774,11.305815,38.0,13,-0.09661048
2.8222382,7.8952336,-0.43941274,65.0,6,-0.09660817
19.332159,54.081867,13.259515,9.0,14,-0.09660587
